Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,raw_tags,themes,subthemes
"The quality of their jewellery is garbage and their customer service is even worse. more..Bought small bracelet from their store and it broke within a month. Went back to get it fixed and they wont fix it unless I show them a receipt. Who keeps around a receipt for everything they purchased. I wanted to show them proof of purchase from my bank account, but they dont want to honour the warranty.Dont buy from here, its low quality and overpriced.",North York,5.0,2/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Anirban D,Failed,,
I bought a great pair of earrings this morning at the Yorkdale location.  I was there early am so I had all the help that I needed.My stylist was very informative and I trusted her opinion.,North York,1.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Barbara Thompson,Failed,,
"Edit:Their team reached out over email and made great effort to invite me back and fix the situation. Changing to 3 stars.New to the Mejuri brand and I love a lot of the mens jewelry designs. But hoping corporate sees this review so the company can improve its customer service experience from online to in store:Whats the point of having your customers book an online styling appointment, fill in information on the specifics they need help with and the specific items they want to see, then to show up at your appointment and the staff in store have no information about anything you wrote down?It kinda kills the point of even having an online appointment system. When it comes to luxury goods like jewelry, the experience of purchasing the item is just as important as the item itself.I came in on time for my appointment expecting to see a few specific items (and wanted to buy them if they looked just as good IRL as online). Then I ended up waiting 20-30 minutes while the employee went back and forth to the back of the store telling me ""oh we cant find this, we cant find that. I can only bring you one item a time,"" then proceed to not talk to me at all while Im trying things on when she finally ends up finding the items (back room need better organization?). I ended up leaving before I even saw all the items I wanted cuz it was comical how bad the customer service experience was lol.Maybe the employees dont get commission so they dont care as much. Im not expecting a Chanel or Van Cleef level of customer service, but at least something on par with Apples organizational system where info is actually passed along would be great.",North York,3.0,2/10/2024 0:00,Mejuri,3,"3401 Dufferin St, North York, ON, Canada",ON,Rob Woe,Failed,,
My boyfriend and I went to Yorkdale mall  to look for a gift for my birthday  it was yesterday June 18th.As we walk around we came across at the MEJURI store we saw a line up and wanted to check it out.My boyfriend liked these pair of Pavé Diamond Bold Huggie Hoops and he purchased them for me.I wore it at work today to show everyone I almost lost one because the clasp was defective.Furious  beyond words.I tried to call them today left several messages no one returned my calls.Got a hold of the live chat who tells me to ship the earrings back so I could get a new pair shipped to me.Terrible customer service and the company has not standard or customer service.I was better off going into Tiffany and be satisfied than upset.Wont visit this store ever again…..😝I wont recommend you will be very upset go elsewhere and invest your money in better quality.Should have checked the reviews no wonder why the rating is so low 👎.,North York,1.0,2/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Filu S,Failed,,
"I had a terrible experience at this store today. My wife and I went in around 7 pm and purchased 2 bracelets as a gift, but the sales associate made a mistake and scanned the wrong one, which I didnt notice until I received my order. Mistakes happens, but I was disappointed when I pointed out the error to the manager of the store, who looked irritated (Id assume that she was the manager because shes the only wearing a black top as opposed the the sales associate who took my order who wears white). The customer service was extremely poor. To make matters worse, I had to go back to the store after leaving because they didnt include a gift receipt, which I had specifically requested during my purchase. Overall, I would not recommend this store to anyone due to the poor service and lack of attention to detail.",North York,5.0,2/10/2023 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Christian Janell Tapic,Failed,,
"This past holiday season I was on the hunt for something special to surprise my partner for our anniversary and I am very thankful for coming in to the shop. I was greated kindly by an employee named Chris who went out of his way to help me find the perfect piece! He asked me about what I had in mind, provided me with multiple great options for gifts, and showed me a great deal of respect and patience! My partner has been wearing her new neckless a ton and is absolutely loving it to this day! It was a wonderful time spent and I am sure to be back again!",North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Jesse Moniz,Failed,,
"The staff at this location is amazing! So kind, so friendly, so nice. You really have to experience it for yourself. It truly was the best shopping experience I have ever experienced. Bravo Mejuri Yorkdale staff.",North York,1.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Fusion Rico,Failed,,
"Pretty unhappy with my experience here.Came in to return something and initially had to wait 5 min while the employee was doing something on their phone before they acknowledged me.Was then told that I wasnt able to do a return, it could only be done online. On my way out I verified the return policy and decided to speak to the manager. I had to wait twenty minutes for her to tell me I shouldve read the email where it states that because it was a ""momentmaker"" item it couldnt be returned in store but because I was here shed do it for me.Except a special return policy isnt mentioned in any of the emails or on their site at all.  she had me show her because ""I wasnt looking in the right place"". Except I was right. There is no mention of a special policy anywhere on their site or emails. What should have been a quick, simple return took 30 minutes and I was treated as if I was being done a favour, I was an inconvenience, and that my time wasnt worth anything. Even though I was following their posted return policy.I wont be returning.",North York,8.0,2/10/2023 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Gillian Jameson,Failed,,
"Terrible customer service, they never pick up the phone and have not refunded me for an order that was never picked up",North York,0.0,1/10/2025 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Jennifer Lau,Failed,,
"Had such a great experience at this location. Store is beautiful, clean, and everyone was super helpful! One girl in particular Taylor was so lovely and incredibly patient as I was trying on rings and helping me find my perfect stack! Didnt feel rushed at all...thank you for making my day!",North York,0.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Liana Chan,Failed,,
"We had a wonderful experience at Mejuri! Mahkayla helped us and was so kind and genuine to chat with and I am so pleased with the gold ring stack that I ended up getting. Mahkayla was lovely to interact with and gave such helpful feedback!She is legit the best, i would 100% recommend her to anyone. And she made my experience so much more fun and honestly will be the reason I come back to build my necklace stack and even some earrings in the future!",North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,helen so,Failed,,
"I never write reviews because theyre a waste of time. But Ive never been this upset with retail before. Bought a bracelet as a gift for a friend and it broke after one day. Wanted a refund because it was clear the design of the bracelet was the cause. Mejuri Yorkdale would not accept a refund and said I have to exchange it for the same bracelet when I know it will break again. I had to fight to get it exchanged for a different design and they also made it final sale. Why would someone want the same item if it broke after one day. Also, the manager at the Yorkdale mall who claims she has a lot of experience in the jewelry industry even went as far as blaming my friend for wearing it to sleep (bracelet broke overnight and was found next morning in bed). Blaming their customer is one of the most unprofessional things you can do in retail. The bracelet shouldnt be this bad quality to break after one night anyway. I cannot explain how disappointed I am. Horrible return policy. Will not be buying anything from Mejuri again.",North York,12.0,2/10/2023 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Yuijhun Ng,Failed,,
Cornelia was excellent at helping us make the right choice. She showed us many choices and was quite knowledgeable about each one . She was efficient and sweet!,North York,0.0,5/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Maureen Friedman,Failed,,
"My first time going into its brick and mortar shop and I was so pleased with my experience. One saleswoman was so helpful during my search for earrings. Really felt taken care of, especially since I was shopping for a gift!",North York,0.0,2/10/2023 0:00,Mejuri,4,"3401 Dufferin St, North York, ON, Canada",ON,Flo T.,Failed,,
The round box sterling silver chain bracelet  broke on me 2 weeks after purchase. I exchanged it and the same bracelet broke at the same spot the next day. This is so disappointing. What is going on with this store.  Then they told me all I can get is a store credit. Why am I limited to that?  I buy tiffany and cartier bracelets and never had this issue. My preference is a REFUND .,North York,3.0,2/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Sharon Gordon,Failed,,
"Horrible customer service, they really need to hire someone more seasoned to lead the Sales associates here. It seems like a group of high-school mean girls in their 20s working the store right now.My partner and I came in and werent even acknowledged, finally was able to wave someone down to ask for a ring size. Went up to go and pay for it (easy sale), and a manager was there with another associate talking, they both looked up, saw us waiting (RIGHT in front of them) and went back to their conversation about sales targets and how to greet customers....like maybe MAKE the sale right in front of you first? Or if you are unable to stop the training lesson, exercise some common courtesy and say Well be with you in a few minutes? Just really common sense stuff here especially if you are standing where people go pay. Anyway, will just order online instead. Disappointing.",North York,10.0,2/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Amanda K.,Failed,,
"Staff is very unhelpful, especially the woman at the checkout. Sold me the wrong size of the ring. Wont ever recommend any interactions with stuff in this store. Better pass by.",North York,0.0,4/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Anastasiia Sitnikova,Failed,,
Always a pleasure to visit the Yorkdale location. Beautiful pieces and welcoming staff,North York,0.0,10/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Elle,Failed,,
Such a lovely experience at this location! I was warmly greeted immediately once I stepped in and the staff was extremely helpful in helping find the perfect earrings for an event I had that night! Definitely will be returning here! I also got a free tote and who doesnt love free things?!!,North York,5.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Jessica Quino,Failed,,
Staff are not friendly; have made 2 large purchases and both times felt unwelcome and like staff couldnt care less if I were there. Management:if youre worth your salt youll pay attention to all of the reviews with similar comments and hire some customer service reps over the age of 22 with some experience with how to be friendly  and welcoming.,North York,5.0,2/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Jewel Mickleson,Failed,,
"We walked in today and Emily was so helpful and kind! She made wonderful suggestions and was extremely patient with us as we tried on different pieces! She made our experience very enjoyable. Thank you, Emily!",North York,1.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Jacquelyn F,Failed,,
"This was my first visit to this Mejuri location but I have visited th Dundas St one once before.. and i am puzzled by the attitude and sheer lack of friendliness of the sales associates. Is it this by choice? Are they trained to specifically never betray a smile? Its not easy to put into words but .. the staff comes across as quite condescending and sort of i-am-too-cool-to-be-here ..the fun shopping vibe check is a total fail here. The check out process was not exactly efficient either. When they finally handed me my boxes, I couldnt wait to leave the unwelcoming feeling of the store behind. I might shop the brand online, but this was my last time visiting a physical store.",North York,6.0,2/10/2023 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Sarah Kalra,Failed,,
Yorkdale store gave excellent customer service and they were happy to show me whatever I wanted.  Very personable sales person.  I will definitely be coming back to the store.,North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Susan M,Failed,,
"Went in about 2 weeks ago alone to try on a size of a ring so I know to tell my partner for any potential gifts. The girl that helped me was so rude, barely even looked at me , didnt tell me sizes when I asked what size of a ring i was trying her response was I think a 4 and then continued to be on her phone. I felt judged because at that moment I wasnt going to buy and the sales person was not even nice through the experience because she probably knew I wasnt going to purchase. It actually made me not want to come back to the store because of the pure rudeness of some of these girls. I have purchased from this brand and would rather shop online because in person everyone just wants to make a sale and if they arent they could care less about you.",North York,4.0,2/10/2023 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,juliet zein,Failed,,
"Awful customer service, will not be doing any business with this brand.My husband and I waited in line for ten minutes, to wait another ten minutes to be helped by an extremely rude and disengaged sales woman. She wasnt helpful by any means and seemed to be interested in helping other customers rather than myself.",North York,1.0,2/10/2023 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Kaitlin Wilson,Failed,,
I had a great experience. Sam was so sweet and very helpful. The quality of menudo jewellery is amazing and I truly am obsessed with this brand.,North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Paulina Kapucu,Failed,,
Words cant explain how great the customer service was! I was greeted with such warm and welcoming staff. I was unsure walking in but walked out with items I was very satisfied with. I will definitely be going back for future purchases :) 10/10 everything,North York,2.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,charles,Failed,,
Purchased my first Mejuri necklace today. The staff were kind and helpful & the store is sooo pretty! I will definitely be going back.,North York,1.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Kristen,Failed,,
Ordered a gift for mothers day online.  It said guaranteed delivery before mothers day.  It didnt ship.  In contacting them they said since it was sold out it would be shipped one month later.  This information was not given before purchase.  Terrible customer service.,North York,2.0,2/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Paul Cellucci,Failed,,
Ive bought a few pieces at the Yorkdale location and the service there is always impeccable. Friendly and helpful staff.,North York,0.0,6/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Alden Mamann,Failed,,
"Really bad customer service. Rude staff. Literally gave attitude and walked away. After I made a purchase, didnt even thank me! They never answer phone calls, I let three staff members know, they could care less. I let her know I left multiple voice mails. They said they dont check them. I said they should, as they are a business, and she responded ""Well we dont. Then walked away"". So, very rude staff and poor customer service! Wont be going back.",North York,2.0,2/10/2023 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Anastasia Verveniotis,Failed,,
"I had an amazing time shopping at Meijuri Yorkdale today. Mahkayla was so sweet and helpful in helping my friend and I style our new rings. Would definitely recommend shopping in person!! I will be stopping by again, for sure!",North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Edie Kwan,Failed,,
Very friendly and helpful staff ... Love the collections and style. Very happy with all my purchases and visits to the store. Will be back soon.. have alot more items in my wish list 😁,North York,1.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Avinash Singh,Failed,,
The salesperson @ Yorkdale Connor was very friendly and helpful . I would totally recommend him !! Put a smile on my face and made me feel special when dealing with him .,North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,C Tsiotsikas,Failed,,
"If I could give less than 1 star, I would.  I went in for a simple exchange and the person serving me spoke few words but was constantly on her device, typing away and looking down the whole time.  I waited over 15 minutes with her telling me 1 minute passive-aggressively every time I asked her how long it was going to be. Terrible service!",North York,4.0,2/10/2023 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Ros26 Comm,Failed,,
"My experience here was great! All the staff are so sweet, and the store is absolutely beautiful! I love my new pieces and I will definitely be going back soon.",North York,1.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Kayla Tolentino,Failed,,
"Had a great experience today with Samuel! Fast, knowledgeable and efficient! Ill definitely be back!",North York,0.0,6/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Lacey Williams,Failed,,
"I had a very pleasant experience shopping here, the staff were really nice and accommodating for any questions I had. Love the bracelet I bought here and cant wait to buy more things here in the future!",North York,2.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Joshua Reyes,Failed,,
"What an amazing customer service experience! Honestly, probably the best Ive ever had. Standard ""luxury"" brands could learn a thing or two from Mejuri. Great work!",North York,1.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Victor Gromozov,Failed,,
The staff at mejuri were so helpful with my purchases! They were so enthusiastic and welcoming. So excited to have a location so accessible to me :) and to buy more jewelry.,North York,3.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Matthew Chan,Failed,,
As soon as I walked in I was welcomed by a wonderful staff and was offered assistance. The space has a beautiful atmosphere to it. Overall happy with my time there and happy with my purchase.,North York,2.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,kenneth borja,Failed,,
super over priced for the quality even though their entire marketing is about affordability.My rings got damaged within weeks of having them.,North York,0.0,2/10/2024 0:00,Mejuri,3,"3401 Dufferin St, North York, ON, Canada",ON,Angela Lopes,Failed,,
I love everything that I bought from Mejuri. I love the rings and bracelets and their friendly staff.,North York,0.0,6/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Amany Abdelhalim,Failed,,
"I have a bad customer service today with the first girl, she come and service me like she was not really care when I ask her the other size of the anklet and she said we dont have in stock then I went to look for the ring and the second girls have come to serve me end up I buy 2 ring from her so I just ask her  to check for me the anklet again then she said we have in stock , lol , this is why I mean , I feel sorry for the owner that hire the employee that not even care for there are business and I am have been buy a lot of they are jewellery on online so I will not go back to the store to waste my time",North York,0.0,2/10/2024 0:00,Mejuri,2,"3401 Dufferin St, North York, ON, Canada",ON,mimi Phan,Failed,,
Had a very pleasant experience. All the ladies were very helpful especially Britney. Will definitely be back very soon.,North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Alla Moskovich,Failed,,
Great experience! Sam was very friendly and helpful at finding me the perfect wedding band. Highly recommend!,North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Melissa Williams,Failed,,
Terrible quality for the price.  The clasp broke on a chain after two weeks upon purchase.,North York,0.0,7/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Maria Bianco,Failed,,
Terrible customer service. Just buy online. Girls are rude. You take so long to try something on. Went to the store today at 8 pm.,North York,0.0,2/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Andrea Bouche,Failed,,
"Some of the jewelry are affordable to buy & also I buy strictly sterling silver in hoop earrings, necklace & bracelets.",North York,0.0,4/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Judy Uy,Failed,,
"Great store and helpful staff! The sales associate helping my sister and I was great at showing us everything we wanted, searching what my sister found on the website and wanted to try on and having great knowledge of their product.",North York,0.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Amanda Campbell,Failed,,
"Beautifully designed store, happy with my purchase although it could have been less expensive.",North York,1.0,2/10/2024 0:00,Mejuri,3,"3401 Dufferin St, North York, ON, Canada",ON,Michael Moore,Failed,,
Mejuri jewelry is known for its excellent quality and stunning designs. I highly recommend it!,North York,1.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Michelle Peck,Failed,,
Beware ordering anything online as they use a second tier courrier called Fleet Optics that doesnt have any pick up locations and terrible service.,North York,2.0,2/10/2023 0:00,Mejuri,2,"3401 Dufferin St, North York, ON, Canada",ON,Taras K,Failed,,
I asked one of the associates a question about different styles of necklaces and her response was very patronizing. Wont be returning.,North York,3.0,2/10/2023 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Kathy,Failed,,
Great service and very helpful to accommodate shopping needs. I recommend this location.,North York,0.0,5/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,tasha25K,Failed,,
Amazing staff and excellent service! They were so helpful when I had inquiries about the jewelry I was planning to buy.,North York,3.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Alexander Smith,Failed,,
Customer service could be a lot better. Pretentious vibes for no reason. Larger selection compared to downtown though,North York,1.0,2/10/2023 0:00,Mejuri,3,"3401 Dufferin St, North York, ON, Canada",ON,Nikita K,{'Store Organization & Product Selection': ['소수인원']},Store Organization & Product Selection,소수인원
"Noora was super kind and helpful, I had a great experience!",North York,0.0,5/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Sabrina Khan,"{'Exceptional Customer Service & Support': ['went above', 'help'], 'Value & Price-Quality Assessment': ['great price'], 'Aesthetic Design & Visual Appeal': ['beautiful'], 'Store Ambiance & Try-On Experience': ['amazing experience'], 'Affordable Luxury & Investment Value': ['sustainable jewelry']}",Exceptional Customer Service & Support | Value & Price-Quality Assessment | Aesthetic Design & Visual Appeal | Store Ambiance & Try-On Experience | Affordable Luxury & Investment Value,went above | help | great price | beautiful | amazing experience | sustainable jewelry
I love the store and the jewellery.,North York,0.0,9/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Iva Mazar,"{'Exceptional Customer Service & Support': ['amazing', 'helped', 'took time'], 'Store Organization & Product Selection': ['finding', 'material']}",Exceptional Customer Service & Support | Store Organization & Product Selection,amazing | helped | took time | finding | material
"Was a delightful experience. Welcoming environment, and staff were very attentive!",North York,0.0,3/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Angelo Velasco,"{'Poor Service & Long Wait Times': ['not acknowledged', 'not greeted'], 'Communication & Policy Consistency': ['simple hello']}",Poor Service & Long Wait Times | Communication & Policy Consistency,not acknowledged | not greeted | simple hello
I want to thank Katie in specific for being amazing over the phone and assisting me in placing a last minute order as they were closing!,North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Dylan Pardy,"{'Product Durability & Quality Issues': ['chain broke', 'defect', 'fell apart'], 'Poor Service & Long Wait Times': ['6 days', 'finally responded'], 'Complex Returns & Warranty Handling': ['warranty policy', 'rejected', 'disputing'], 'Communication & Policy Consistency': ['automatically rejected', 'not read'], 'Value & Price-Quality Assessment': ['terrible quality', 'scam']}",Product Durability & Quality Issues | Poor Service & Long Wait Times | Complex Returns & Warranty Handling | Communication & Policy Consistency | Value & Price-Quality Assessment,chain broke | defect | fell apart | 6 days | finally responded | warranty policy | rejected | disputing | automatically rejected | not read | terrible quality | scam
Beautiful store and amazing staff. The entire team was so helpful and Ill definitely be returning!!!,North York,1.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Kristina Mirceta,"{'Store Organization & Product Selection': ['decent selection'], 'Store Ambiance & Try-On Experience': ['see jewelry', 'not big'], 'Exceptional Customer Service & Support': ['handled properly', 'friendly', 'smoothly'], 'Online Shopping Experience': ['pickup order']}",Store Organization & Product Selection | Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Online Shopping Experience,decent selection | see jewelry | not big | handled properly | friendly | smoothly | pickup order
A wonderful and very polite staff. In store experience was quick and easy with their help to find exactly what I was looking for.,North York,1.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Devin,"{'Aesthetic Design & Visual Appeal': ['Beautiful pieces'], 'Value & Price-Quality Assessment': ['price ranges'], 'Exceptional Customer Service & Support': ['wonderful']}",Aesthetic Design & Visual Appeal | Value & Price-Quality Assessment | Exceptional Customer Service & Support,Beautiful pieces | price ranges | wonderful
Very pleasant and easy experience. I was pleased by the very professional and courteous style of service I received from all,North York,1.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Christian Espejo,"{'Poor Service & Long Wait Times': ['blocking sidewalk', 'busy time'], 'Store Organization & Product Selection': ['forced people'], 'Communication & Policy Consistency': ['better plan']}",Poor Service & Long Wait Times | Store Organization & Product Selection | Communication & Policy Consistency,blocking sidewalk | busy time | forced people | better plan
"Great assortment! I love this place, and highly recommend it for choosing gifts.",North York,0.0,2/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Polina Belichenko,"{'Exceptional Customer Service & Support': ['friendly', 'helpful', 'patiently explained', 'patient', 'happy to assist'], 'Communication & Policy Consistency': ['explained everything'], 'Complex Returns & Warranty Handling': ['exchange process', 'return']}",Exceptional Customer Service & Support | Communication & Policy Consistency | Complex Returns & Warranty Handling,friendly | helpful | patiently explained | patient | happy to assist | explained everything | exchange process | return
Love this store and all my pieces!!,North York,0.0,6/10/2024 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Jacqueline Couto,"{'Product Durability & Quality Issues': ['fell off', 'backing', 'quality'], 'Exceptional Customer Service & Support': ['quickly replaced', 'excellent customer', 'no questions'], 'Value & Price-Quality Assessment': ['14k gold'], 'Professional Piercing Services & Environment': ['stud earrings'], 'Aesthetic Design & Visual Appeal': ['emerald baguette']}",Product Durability & Quality Issues | Exceptional Customer Service & Support | Value & Price-Quality Assessment | Professional Piercing Services & Environment | Aesthetic Design & Visual Appeal,fell off | backing | quality | quickly replaced | excellent customer | no questions | 14k gold | stud earrings | emerald baguette
This Mejuri location is well-organized and staff are always friendly and quick to help.,North York,0.0,2/10/2024 0:00,Mejuri,4,"3401 Dufferin St, North York, ON, Canada",ON,Kevin Loxley,"{'Exceptional Customer Service & Support': ['Daze helped', 'knew answer'], 'Store Organization & Product Selection': ['perfect piece', 'jade necklace'], 'Price & Policy Transparency': ['get fixed'], 'Communication & Policy Consistency': ['every question'], 'Store Ambiance & Try-On Experience': ['fast', 'simple']}",Exceptional Customer Service & Support | Store Organization & Product Selection | Price & Policy Transparency | Communication & Policy Consistency | Store Ambiance & Try-On Experience,Daze helped | knew answer | perfect piece | jade necklace | get fixed | every question | fast | simple
Great experience ! Friendly knowledgeable staff.Thank you Chris for your patience !!,North York,0.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Adina,"{'Product Durability & Quality Issues': ['broke', 'break'], 'Complex Returns & Warranty Handling': ['limited warranty', 'replaced'], 'Communication & Policy Consistency': ['back and forth'], 'Poor Service & Long Wait Times': ['wont do', 'didnt take'], 'Value & Price-Quality Assessment': ['gold jewelry', 'gold chains']}",Product Durability & Quality Issues | Complex Returns & Warranty Handling | Communication & Policy Consistency | Poor Service & Long Wait Times | Value & Price-Quality Assessment,broke | break | limited warranty | replaced | back and forth | wont do | didnt take | gold jewelry | gold chains
"Beautiful jewelry, great prices.",North York,0.0,2/10/2024 0:00,Mejuri,4,"3401 Dufferin St, North York, ON, Canada",ON,Romi Brooks,"{'Store Organization & Product Selection': ['large selection'], 'Exceptional Customer Service & Support': ['answered question', 'went out'], 'Store Ambiance & Try-On Experience': ['pristine'], 'Professional Piercing Services & Environment': ['piercer']}",Store Organization & Product Selection | Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Professional Piercing Services & Environment,large selection | answered question | went out | pristine | piercer
"Lovely service, beautiful jewelry",North York,0.0,3/10/2024 0:00,Mejuri,3,"3401 Dufferin St, North York, ON, Canada",ON,Island Girl,"{'Product Durability & Quality Issues': ['damaged necklace', 'dent'], 'Complex Returns & Warranty Handling': ['wouldnt accept', 'return'], 'Poor Service & Long Wait Times': ['unhelpful'], 'Value & Price-Quality Assessment': ['$200+']}",Product Durability & Quality Issues | Complex Returns & Warranty Handling | Poor Service & Long Wait Times | Value & Price-Quality Assessment,damaged necklace | dent | wouldnt accept | return | unhelpful | $200+
the best staff! So sweet and helpful,North York,0.0,2/10/2023 0:00,Mejuri,5,"3401 Dufferin St, North York, ON, Canada",ON,Erin Tayler,"{'Exceptional Customer Service & Support': ['amazing staff', 'low pressure'], 'Store Organization & Product Selection': ['selection', 'freely try'], 'Store Ambiance & Try-On Experience': ['try on', 'assistance'], 'Product Durability & Quality Issues': ['high quality']}",Exceptional Customer Service & Support | Store Organization & Product Selection | Store Ambiance & Try-On Experience | Product Durability & Quality Issues,amazing staff | low pressure | selection | freely try | try on | assistance | high quality
Great for a youth birthday gift.,North York,0.0,2/10/2024 0:00,Mejuri,4,"3401 Dufferin St, North York, ON, Canada",ON,wangari muriuki,"{'Exceptional Customer Service & Support': ['hero', 'above', 'beyond', 'highly recommend']}",Exceptional Customer Service & Support,hero | above | beyond | highly recommend
Great quality,North York,0.0,2/10/2024 0:00,Mejuri,4,"3401 Dufferin St, North York, ON, Canada",ON,S C,"{'Store Ambiance & Try-On Experience': ['very clean'], 'Exceptional Customer Service & Support': ['very informative', 'stress free'], 'Store Organization & Product Selection': ['packaged products']}",Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Store Organization & Product Selection,very clean | very informative | stress free | packaged products
Terrible customer service .,North York,0.0,6/10/2024 0:00,Mejuri,1,"3401 Dufferin St, North York, ON, Canada",ON,Dilan Das,"{'Poor Service & Long Wait Times': ['horrible experience', 'horrible attitude', 'sassy'], 'Communication & Policy Consistency': ['dont take', 'cash'], 'Store Ambiance & Try-On Experience': ['dont feel', 'comfortable']}",Poor Service & Long Wait Times | Communication & Policy Consistency | Store Ambiance & Try-On Experience,horrible experience | horrible attitude | sassy | dont take | cash | dont feel | comfortable
